1265;341;1;4963;1
1266;341;2;600;1
1267;341;3;2278;1
1268;341;4;6209;1
1269;342;1;4356;1
1270;342;2;873;1
1271;342;3;752;1
1272;343;1;1456;1
1273;343;2;3992;1
1274;343;3;6643;1
1275;343;4;6033;1
1276;344;1;461;1
1277;344;2;5531;1
1278;345;1;6573;1
1279;345;2;3427;1
1280;345;3;3749;1
1281;345;4;6344;1
1282;346;1;3334;1
1283;346;2;1945;1
1284;346;3;1803;1
1285;347;1;1123;1
1286;347;2;2823;1
1287;347;3;3887;1
1288;347;4;2552;1
1289;348;1;842;1
1290;348;2;4037;1
1291;349;1;1678;1
1292;349;2;6557;1
1293;350;1;1918;1
1294;350;2;5869;1
1295;350;3;1850;1
1296;351;1;6;1
1297;351;2;3177;1
1298;351;3;5936;1
1299;352;1;2015;1
1300;352;2;3380;1
1301;353;1;2995;1
1302;353;2;330;3
1303;354;1;3301;1
1304;354;2;6124;1
1305;354;3;4621;1
1306;355;1;2417;1
1307;355;2;5194;1
1308;356;1;332;1
1309;356;2;6126;1
1310;356;3;1208;1
1311;356;4;3362;1
1312;357;1;5869;1
1313;357;2;408;1
1314;358;1;4513;1
1315;358;2;5595;1
1316;358;3;2596;1
1317;358;4;353;1
1318;359;1;3449;1
1319;359;2;2787;1
1320;359;3;1959;1
1321;359;4;2378;1
1322;359;5;5814;1
1323;359;6;8;1
1324;359;7;2149;1
1325;359;8;2485;1
1326;360;1;1045;1
1327;360;2;4082;1
1328;360;3;3879;2
1329;360;4;5135;1
1330;361;1;5587;1
1331;362;1;2749;1
1332;362;2;1802;1
1333;362;3;6282;1
1334;362;4;4845;1
1335;363;1;478;1
1336;364;1;2525;1
1337;364;2;592;3
1338;365;1;4631;1
1339;366;1;4749;1
1340;366;2;2711;1
1341;367;1;6189;1
1342;367;2;2668;1
1343;367;3;2983;1
1344;368;1;249;1
1345;368;2;787;1
1346;368;3;680;1
1347;368;4;3782;1
1348;369;1;3316;1
1349;369;2;3951;1
1350;369;3;6823;2
1351;369;4;4153;1
1352;370;1;6224;1
1353;370;2;3826;1
1354;371;1;348;1
1355;371;2;6405;1
1356;371;3;5788;1
1357;371;4;529;1
1358;372;1;752;1
1359;372;2;2178;1
1360;372;3;2231;1
1361;373;1;5518;1
1362;373;2;6814;1
1363;373;3;446;1
1364;374;1;3658;1
1365;374;2;4805;1
1366;374;3;5511;1
1367;374;4;4061;1
1368;374;5;59;1
1369;374;6;987;1
1370;374;7;2040;1
1371;374;8;3299;1
1372;374;9;5053;1
1373;374;10;3260;4
1374;374;11;6490;1
1375;375;1;27;1
1376;376;1;774;1
1377;376;2;2871;1
1378;377;1;6292;1
1379;377;2;3672;1
1380;377;3;697;1
1381;378;1;5441;1
1382;378;2;5357;1
1383;378;3;2461;1
1384;378;4;5469;1
1385;379;1;3817;1
1386;379;2;4608;1
1387;380;1;3909;1
1388;380;2;5271;1
1389;380;3;1341;1
1390;380;4;1176;1
1391;380;5;4067;1
1392;380;6;6533;2
1393;381;1;4663;1
1394;382;1;2778;1
1395;382;2;1080;1
1396;382;3;2104;1
1397;382;4;1573;1
1398;383;1;296;1
1399;383;2;4526;1
1400;383;3;2881;1
1401;384;1;2453;1
1402;384;2;6674;1
1403;384;3;3370;1
1404;384;4;3267;1
1405;384;5;6599;1
1406;384;6;5104;1
1407;384;7;2869;1
1408;384;8;4742;1
1409;384;9;2345;1
1410;384;10;1120;1
1411;384;11;3630;1
1412;385;1;1462;1
1413;385;2;3922;1
1414;385;3;1616;1
1415;386;1;995;1
1416;386;2;752;1
1417;386;3;6345;1
1418;386;4;3954;4
1419;387;1;3891;1
1420;387;2;4966;1
1421;387;3;6766;1
1422;387;4;3052;1
1423;387;5;6311;1
1424;387;6;673;1
1425;387;7;1163;1
1426;387;8;4977;4
1427;387;9;6414;1
1428;387;10;1427;1
1429;387;11;3754;1
1430;388;1;6541;1
1431;388;2;4493;1
1432;389;1;1476;1
1433;389;2;2209;1
1434;389;3;5954;1
1435;390;1;3735;1
1436;390;2;3872;1
1437;390;3;5946;1
1438;390;4;6342;1
1439;390;5;6528;1
1440;390;6;2621;1
1441;390;7;5061;1
1442;390;8;6013;1
1443;391;1;1251;1
1444;392;1;816;1
1445;393;1;3809;1
1446;393;2;2440;1
1447;394;1;848;1
1448;394;2;429;1
1449;394;3;3312;1
1450;395;1;4043;1
1451;395;2;2853;1
1452;395;3;4557;1
1453;396;1;5506;1
1454;396;2;5577;1
1455;397;1;5216;1
1456;398;1;2026;1
1457;398;2;1215;1
1458;398;3;2871;1
1459;398;4;595;1
1460;398;5;3447;1
1461;398;6;3162;1
1462;398;7;4386;1
1463;398;8;3499;1
1464;398;9;6659;1
1465;398;10;1934;1
1466;398;11;266;1
1467;398;12;853;1
1468;398;13;5577;1
1469;398;14;3174;1
1470;399;1;2116;1
1471;399;2;5769;1
1472;400;1;4947;1
1473;400;2;3164;1
1474;401;1;1440;1
1475;401;2;6432;1
1476;401;3;2645;1
1477;401;4;5483;1
1478;402;1;2291;1
1479;402;2;3986;3
1480;402;3;4352;1
1481;402;4;1794;1
1482;402;5;3119;1
1483;402;6;5863;4
1484;402;7;5512;1
1485;402;8;3705;1
1486;402;9;2970;1
1487;403;1;6036;1
1488;403;2;1710;4
1489;404;1;6803;1
1490;404;2;3343;1
1491;404;3;4400;1
1492;404;4;775;1
1493;405;1;1024;1
1494;406;1;6035;1
1495;407;1;4075;1
1496;408;1;181;1
1497;408;2;6509;1
1498;408;3;6270;1
1499;408;4;1682;1
1500;408;5;4098;1
1501;408;6;3138;1
1502;408;7;5426;1
1503;409;1;3518;1
1504;409;2;4090;1
1505;409;3;1660;1
1506;410;1;3597;1
1507;410;2;5258;1
1508;411;1;3354;1
1509;411;2;4049;1
1510;412;1;1057;1
1511;412;2;6508;1
1512;412;3;4364;1
1513;413;1;3624;1
1514;413;2;3335;1
1515;413;3;3836;1
1516;413;4;6473;4
1517;414;1;6796;1
1518;414;2;2295;1
1519;414;3;4326;1
1520;415;1;4893;1
1521;415;2;2952;1
1522;415;3;1845;1
1523;415;4;3386;1
1524;416;1;4733;1
1525;416;2;6584;1
1526;416;3;5266;1
1527;416;4;2836;1
1528;417;1;6149;1
1529;417;2;3238;1
1530;417;3;4924;1
1531;417;4;2801;1
1532;418;1;1955;1
1533;418;2;5561;1
1534;418;3;6081;1
1535;419;1;6041;1
1536;419;2;6019;1
1537;420;1;4285;1
1538;420;2;1825;1
1539;420;3;1247;1
1540;420;4;159;1
1541;421;1;3571;1
1542;422;1;2204;1
1543;422;2;3194;1
1544;423;1;443;1
1545;424;1;2012;1
1546;424;2;2604;1
1547;424;3;745;1
1548;424;4;1831;1
1549;425;1;555;1
1550;425;2;365;1
1551;425;3;2825;1
1552;425;4;5369;1
1553;425;5;3047;1
1554;425;6;2617;1
1555;426;1;6813;1
1556;426;2;1100;1
1557;426;3;1919;1
1558;426;4;191;1
1559;427;1;6356;1
1560;428;1;5094;1
1561;428;2;5795;1
1562;428;3;341;1
1563;428;4;3138;1
1564;429;1;1663;3
1565;430;1;2057;1
1566;430;2;326;1
1567;430;3;6572;1
1568;430;4;2390;1
1569;430;5;2005;1
1570;430;6;1357;1
1571;431;1;4591;1
1572;431;2;6232;1
1573;431;3;2542;1
1574;432;1;2372;1
1575;432;2;1186;1
1576;432;3;5601;1
1577;432;4;5060;1
1578;433;1;530;1
1579;434;1;2924;1
1580;434;2;4252;1
1581;434;3;6073;3
1582;435;1;316;4
1583;435;2;2868;1
1584;436;1;4227;1
1585;436;2;4797;1
1586;436;3;3539;1
1587;436;4;5124;1
1588;436;5;1837;1
1589;436;6;5543;1
1590;436;7;2941;1
1591;436;8;604;1
1592;436;9;4551;1
1593;437;1;836;1
1594;438;1;4981;1
1595;438;2;4974;1
1596;438;3;5960;1
1597;439;1;5973;1
1598;439;2;1847;1
1599;439;3;1677;1
1600;439;4;4434;1
1601;439;5;3167;1
1602;439;6;2881;1
1603;439;7;3157;1
1604;440;1;1249;1
1605;440;2;2527;1
1606;440;3;3844;1
1607;441;1;1995;1
1608;441;2;2505;1
1609;441;3;599;1
1610;441;4;5232;1
1611;442;1;3288;1
1612;442;2;4886;1
1613;442;3;6451;1
1614;443;1;4033;1
1615;444;1;4054;1
1616;444;2;1574;1
1617;445;1;5010;1
1618;445;2;5360;1
1619;445;3;165;1
1620;445;4;3973;1
1621;446;1;6558;1
1622;446;2;2302;1
1623;446;3;661;1
1624;446;4;2279;1
1625;447;1;2007;1
1626;447;2;4339;1
1627;447;3;5253;1
1628;448;1;1396;1
1629;448;2;4593;1
1630;448;3;1488;1
1631;449;1;5;1
1632;450;1;910;1
1633;450;2;2406;1
1634;450;3;3352;1
1635;451;1;2569;1
1636;452;1;396;1
1637;453;1;4679;1
1638;453;2;3294;1
1639;454;1;3312;1
1640;454;2;5313;1
1641;455;1;5096;1
1642;455;2;2390;1
1643;455;3;3685;1
1644;455;4;3372;1
1645;455;5;137;1
1646;455;6;6360;1
1647;455;7;1915;1
1648;456;1;2676;1
1649;456;2;6584;4
1650;457;1;6068;1
1651;457;2;3364;1
1652;457;3;1964;1
1653;458;1;4736;1
1654;458;2;672;1
1655;458;3;2059;1
1656;458;4;4077;1
1657;458;5;2023;1
1658;458;6;1903;1
1659;458;7;2261;1
1660;459;1;2057;1
1661;459;2;1618;1
1662;459;3;1193;1
1663;460;1;4695;1
1664;460;2;3847;1
1665;460;3;3690;1
1666;460;4;2102;1
1667;460;5;6378;1
1668;460;6;5281;1
1669;461;1;2915;1
1670;461;2;5707;1
1671;461;3;113;1
1672;461;4;2870;1
1673;462;1;183;1
1674;462;2;5721;1
1675;462;3;3867;2
1676;463;1;2095;1
1677;463;2;2056;1
1678;463;3;4239;1
1679;463;4;720;1
1680;463;5;411;1
1681;463;6;1792;1
1682;463;7;1625;1
1683;463;8;3590;1
1684;463;9;4062;1
1685;464;1;5975;1
1686;464;2;4695;1
1687;464;3;1975;1
1688;464;4;1855;1
1689;464;5;6012;1
1690;464;6;3789;1
1691;465;1;55;1
1692;465;2;2883;1
1693;465;3;2882;4
1694;466;1;4547;1
1695;466;2;872;1
1696;466;3;6036;1
1697;466;4;1939;1
1698;466;5;4973;1
1699;467;1;2097;1
1700;467;2;5083;1
1701;467;3;5200;1
1702;467;4;1030;1
1703;468;1;2192;1
1704;469;1;1238;2
1705;469;2;3203;1
1706;470;1;5893;1
1707;470;2;5932;1
1708;470;3;660;1
1709;470;4;3088;1
1710;470;5;6182;1
1711;470;6;1650;1
1712;470;7;4362;1
1713;470;8;5005;1
1714;470;9;1270;1
1715;470;10;5829;1
1716;471;1;5389;1
1717;471;2;5137;1
1718;471;3;2783;1
1719;471;4;557;1
1720;472;1;4095;1
1721;472;2;2298;1
1722;472;3;6450;1
1723;472;4;4018;1
1724;472;5;3489;1
1725;472;6;6383;1
1726;472;7;904;1
1727;472;8;1017;1
1728;472;9;3140;1
1729;472;10;6760;1
1730;472;11;5289;1
1731;472;12;5491;1
1732;472;13;5690;1
1733;472;14;1633;1
1734;473;1;3466;1
1735;473;2;2142;1
1736;473;3;3224;1
1737;473;4;5630;1
1738;473;5;5747;1
1739;473;6;2153;1
1740;473;7;107;1
1741;473;8;4464;1
1742;474;1;5956;1
1743;474;2;2767;1
1744;474;3;1698;1
1745;475;1;2816;1
1746;476;1;2248;1
1747;476;2;3279;1
1748;477;1;3903;1
1749;477;2;1376;1
1750;477;3;4141;4
1751;477;4;2897;1
1752;478;1;5146;1
1753;478;2;1054;1
1754;478;3;1244;1
1755;479;1;6162;1
1756;480;1;727;1
1757;480;2;1008;1
1758;480;3;5033;1
1759;480;4;3729;1
1760;481;1;6553;1
1761;481;2;1826;1
1762;481;3;4611;1
1763;481;4;3408;1
1764;482;1;2315;1
1765;482;2;4639;1
1766;483;1;2253;1
1767;483;2;6724;1
1768;483;3;1097;1
1769;484;1;1856;1
1770;484;2;1579;1
1771;484;3;955;1
1772;484;4;5974;1
1773;485;1;2303;1
1774;485;2;5470;1
1775;485;3;5246;1
1776;485;4;165;1
1777;485;5;1802;1
1778;485;6;2180;1
1779;485;7;3800;1
1780;485;8;6444;1
1781;485;9;2740;1
1782;485;10;6426;1
1783;485;11;1804;1
1784;485;12;3036;1
1785;485;13;912;1
1786;485;14;6394;1
1787;486;1;1376;1
1788;486;2;5854;1
1789;486;3;114;1
1790;486;4;3128;1
1791;487;1;5755;1
1792;487;2;3158;1
1793;487;3;883;1
1794;487;4;185;2
1795;488;1;2206;1
1796;488;2;1817;1
1797;489;1;3730;1
1798;489;2;2573;1
1799;489;3;4097;1
1800;489;4;5582;1
1801;490;1;4040;1
1802;490;2;4529;1
1803;491;1;1197;1
1804;492;1;4743;1
1805;493;1;6081;1
1806;493;2;5026;1
1807;493;3;6497;1
1808;493;4;3050;3
1809;493;5;4262;1
1810;493;6;4258;1
1811;494;1;3011;1
1812;494;2;51;1
1813;494;3;5653;1
1814;494;4;6461;1
1815;495;1;3637;1
1816;495;2;1141;1
1817;495;3;5389;1
1818;496;1;1021;1
1819;497;1;909;1
1820;497;2;1167;1
1821;497;3;4783;1
1822;497;4;49;1
1823;497;5;5329;1
1824;497;6;1886;1
1825;497;7;130;1
1826;497;8;4403;1
1827;497;9;2953;1
1828;497;10;1082;1
1829;498;1;244;1
1830;498;2;4015;1
1831;498;3;1319;1
1832;498;4;5971;1
1833;499;1;6755;4
1834;500;1;1884;1
1835;500;2;3803;1
1836;500;3;3695;1
1837;501;1;130;1
1838;501;2;1524;1
1839;501;3;3610;1
1840;501;4;654;1
1841;502;1;2710;1
1842;502;2;5;1
1843;503;1;6512;1
1844;503;2;2078;1
1845;503;3;1071;1
1846;503;4;6054;1
1847;504;1;1860;1
1848;504;2;2077;1
1849;504;3;2811;1
1850;504;4;4220;1
1851;505;1;3628;1
1852;505;2;3941;1
1853;505;3;3967;1
1854;506;1;2540;1
1855;506;2;3162;1
1856;506;3;5521;4
1857;507;1;6301;1
1858;508;1;4815;1
1859;509;1;2503;1
1860;509;2;3743;1
1861;509;3;6070;1
1862;510;1;6826;1
1863;511;1;3627;1
1864;511;2;5181;1
1865;512;1;3665;1
1866;512;2;239;1
1867;513;1;4024;1
1868;513;2;3373;1
1869;513;3;5324;1
1870;514;1;2463;1
1871;514;2;3464;1
1872;514;3;3080;1
1873;514;4;2166;1
1874;514;5;130;1
1875;514;6;496;1
1876;514;7;910;1
1877;515;1;304;1
1878;516;1;4317;1
1879;517;1;948;1
1880;517;2;279;1
1881;518;1;3163;1
1882;518;2;2802;1
1883;518;3;3884;1
1884;518;4;938;1
1885;518;5;6395;1
1886;518;6;2873;1
1887;518;7;4318;1
1888;518;8;4941;1
1889;518;9;6149;1
1890;518;10;3126;1
1891;518;11;3772;1
1892;519;1;1308;1
1893;519;2;4752;1
1894;519;3;5823;1
1895;519;4;705;1
1896;520;1;6327;1
1897;520;2;3190;1
1898;520;3;6254;1
1899;520;4;3864;1
1900;520;5;4783;1
1901;521;1;4077;1
1902;522;1;1305;2
1903;522;2;1498;1
1904;522;3;6670;1
1905;522;4;2079;1
1906;523;1;3034;1
1907;524;1;6409;2
1908;524;2;1856;1
1909;524;3;2422;1
1910;525;1;3781;1
1911;525;2;4770;1
1912;525;3;5583;2
1913;525;4;2177;1
1914;525;5;2410;1
1915;525;6;2265;1
1916;525;7;5730;2
1917;525;8;244;1
1918;525;9;5470;1
1919;525;10;4413;1
1920;526;1;4223;1
1921;526;2;358;1
1922;526;3;5434;1
1923;527;1;3993;3
1924;528;1;1936;1
1925;529;1;1298;1
1926;529;2;6572;1
1927;529;3;3848;1
1928;529;4;4240;1
1929;529;5;28;1
1930;529;6;3372;1
1931;529;7;2960;1
1932;529;8;6659;1
1933;529;9;1014;1
1934;529;10;5847;1
1935;529;11;2960;1
1936;530;1;1902;1
1937;531;1;1083;1
1938;531;2;3072;1
1939;531;3;6153;1
1940;531;4;869;1
1941;531;5;6292;1
1942;532;1;4875;1
1943;532;2;86;1
1944;532;3;2384;1
1945;532;4;5232;1
1946;532;5;238;1
1947;533;1;3440;1
1948;534;1;2033;1
1949;534;2;1135;1
1950;534;3;2648;1
1951;535;1;750;1
1952;535;2;896;1
1953;535;3;1685;1
1954;535;4;1575;1
1955;535;5;1482;1
1956;536;1;3560;1
1957;536;2;6019;1
1958;536;3;564;1
1959;537;1;1356;1
1960;537;2;4609;1
1961;538;1;3594;1
1962;538;2;849;1
1963;538;3;2585;1
1964;539;1;3139;1
1965;539;2;6788;1
1966;540;1;3458;1
1967;540;2;2572;1
1968;541;1;1469;1
1969;542;1;303;1
1970;542;2;343;1
1971;542;3;4658;1
1972;542;4;5287;1
1973;542;5;4662;1
1974;542;6;5264;1
1975;542;7;2158;1
1976;542;8;3414;1
1977;542;9;1909;1
1978;542;10;5422;1
1979;542;11;1298;1
1980;543;1;1132;1
1981;543;2;1220;1
1982;543;3;4765;1
1983;543;4;3078;1
1984;544;1;1472;1
1985;544;2;5134;1
1986;544;3;3979;1
1987;545;1;4252;1
1988;545;2;5343;1
1989;545;3;4730;1
1990;545;4;563;1
1991;545;5;6218;1
1992;545;6;931;1
1993;546;1;1209;1
1994;547;1;3865;1
1995;547;2;3587;1
1996;547;3;3631;1
1997;547;4;3768;1
1998;547;5;6638;1
1999;547;6;3448;1
2000;548;1;6552;1
2001;548;2;2194;1
2002;548;3;6750;1
2003;548;4;4203;1
2004;548;5;1008;1
2005;549;1;922;1
2006;550;1;4284;1
2007;551;1;4659;1
2008;552;1;3477;1
2009;552;2;3532;1
2010;552;3;848;1
2011;553;1;5654;3
2012;553;2;1969;1
2013;553;3;5321;1
2014;553;4;321;1
2015;554;1;2826;1
2016;554;2;3196;3
2017;554;3;1094;1
2018;554;4;4676;1
2019;555;1;4373;1
2020;555;2;477;1
2021;555;3;5925;1
2022;555;4;5863;1
2023;555;5;1888;1
2024;555;6;4302;1
2025;555;7;1446;1
2026;555;8;306;1
2027;555;9;337;1
2028;555;10;1890;2
2029;555;11;183;1
2030;555;12;7;1
2031;556;1;6003;2
2032;556;2;520;1
2033;556;3;4185;1
2034;556;4;1746;4
2035;556;5;2619;1
2036;556;6;5177;1
2037;556;7;3335;1
2038;556;8;6474;1
2039;556;9;4229;1
2040;557;1;3063;1
2041;557;2;51;1
2042;557;3;2929;1
2043;557;4;4716;1
2044;557;5;4402;1
2045;557;6;5095;1
2046;557;7;3120;1
2047;558;1;4784;1
2048;559;1;150;1
2049;559;2;6304;1
2050;559;3;2646;1
2051;560;1;3974;1
2052;560;2;6064;1
2053;560;3;4310;1
2054;560;4;1133;1
2055;561;1;6358;1
2056;561;2;6226;1
2057;562;1;4972;1
2058;562;2;1841;1
2059;562;3;2557;1
2060;562;4;6362;1
2061;563;1;4638;4
2062;563;2;958;1
2063;563;3;2480;1
2064;564;1;6351;1
2065;564;2;3285;1
2066;564;3;4948;1
2067;565;1;333;1
2068;566;1;623;1
2069;566;2;6100;1
2070;567;1;2299;1
2071;567;2;5589;1
2072;568;1;4146;1
2073;569;1;1169;1
2074;570;1;3825;1
2075;570;2;1967;1
2076;570;3;3803;1
2077;570;4;3324;1
2078;571;1;3892;1
2079;572;1;1252;3
2080;572;2;4874;1
2081;572;3;747;1
2082;573;1;1564;1
2083;573;2;907;1
2084;574;1;1855;1
2085;574;2;6822;1
2086;574;3;1112;1
2087;574;4;534;1
2088;574;5;3055;1
2089;574;6;1840;1
2090;575;1;4257;1
2091;575;2;1919;1
2092;575;3;2974;1
2093;576;1;5752;1
2094;576;2;2854;1
2095;577;1;2296;1
2096;578;1;3240;1
2097;578;2;2968;1
2098;578;3;4987;1
2099;578;4;4636;1
2100;578;5;5086;1
2101;578;6;2202;1
2102;579;1;5097;1
2103;579;2;6267;1
2104;579;3;5294;1
2105;580;1;6137;1
2106;580;2;2417;1
2107;581;1;1602;1
2108;581;2;6654;1
2109;581;3;2540;1
2110;582;1;5194;1
2111;582;2;5697;3
2112;582;3;6136;1
2113;582;4;1933;1
2114;583;1;4261;1
2115;583;2;6552;1
2116;583;3;3832;1
2117;583;4;1703;1
2118;584;1;5620;1
2119;584;2;1094;1
2120;584;3;5400;1
2121;584;4;1624;1
2122;584;5;302;1
2123;584;6;46;1
2124;584;7;3612;1
2125;584;8;3793;1
2126;585;1;2081;1
2127;585;2;5303;1
2128;585;3;2973;1
2129;585;4;2796;1
2130;586;1;2403;1
2131;586;2;1443;1
2132;586;3;4568;1
2133;586;4;1200;1
2134;587;1;391;1
2135;587;2;3102;1
2136;588;1;630;1
2137;588;2;5946;1
2138;588;3;259;1
2139;588;4;5172;1
2140;588;5;6679;1
2141;588;6;3258;1
2142;588;7;4463;1
2143;588;8;2132;1
2144;589;1;2865;1
2145;589;2;6;1
2146;589;3;1796;1
2147;590;1;2731;1
2148;590;2;1744;1
2149;591;1;877;1
2150;591;2;6146;1
2151;591;3;5018;1
2152;592;1;334;1
2153;592;2;2611;1
2154;592;3;3997;2
2155;592;4;3598;1
2156;593;1;5237;1
2157;593;2;1487;1
2158;593;3;1990;1
2159;593;4;3198;1
2160;594;1;597;1
2161;594;2;442;1
2162;594;3;2476;1
2163;594;4;1316;1
2164;594;5;6287;1
2165;594;6;3935;1
2166;595;1;1006;1
2167;595;2;6298;1
2168;596;1;4995;1
2169;596;2;5096;1
2170;597;1;2858;1
2171;597;2;6086;1
2172;597;3;5848;1
2173;597;4;4942;1
2174;597;5;1015;1
2175;598;1;2394;4
2176;598;2;5649;1
2177;599;1;1076;1
2178;599;2;4482;1
2179;599;3;717;1
2180;599;4;5684;1
2181;599;5;2082;1
2182;599;6;5278;2
2183;599;7;97;1
2184;599;8;3600;3
2185;600;1;4551;1
2186;600;2;6257;1
2187;601;1;404;1
2188;601;2;5273;1
2189;601;3;6136;1
2190;602;1;1564;1
2191;602;2;5474;1
2192;602;3;1627;1
2193;603;1;798;1
2194;603;2;5547;1
2195;603;3;933;1
2196;603;4;6680;1
2197;604;1;6757;1
2198;604;2;5606;1
2199;604;3;1424;1
2200;604;4;5582;1
2201;604;5;2124;1
2202;604;6;3066;1
2203;605;1;1175;1
2204;606;1;6810;1
2205;606;2;5323;1
2206;606;3;464;3
2207;606;4;2301;4
2208;607;1;5915;1
2209;607;2;605;1
2210;607;3;3073;1
2211;607;4;6228;1
2212;608;1;6157;1
2213;608;2;6487;1
2214;609;1;201;1
2215;609;2;5334;1
2216;609;3;4165;1
2217;609;4;4687;1
2218;609;5;2571;1
2219;610;1;5895;1
2220;610;2;2358;1
2221;611;1;251;1
2222;612;1;4801;1
2223;612;2;299;1
2224;612;3;1538;1
2225;613;1;6289;1
2226;613;2;1323;1
2227;613;3;2589;1
2228;613;4;88;1
2229;614;1;2280;1
2230;614;2;3044;1
2231;614;3;6320;1
2232;615;1;4642;1
2233;616;1;1994;1
2234;616;2;2726;1
2235;616;3;991;1
2236;616;4;4484;1
2237;617;1;4500;1
2238;617;2;260;1
2239;617;3;5918;1
2240;617;4;722;1
2241;618;1;6836;1
2242;618;2;6739;1
2243;618;3;3664;1
2244;618;4;5436;1
2245;618;5;205;2
2246;618;6;6607;1
2247;619;1;1674;1
2248;620;1;6559;1
2249;620;2;358;1
2250;620;3;4444;1
2251;621;1;3368;1
2252;621;2;378;1
2253;622;1;166;1
2254;622;2;1674;1
2255;622;3;2535;1
2256;622;4;2736;1
2257;623;1;1399;1
2258;623;2;2201;1
2259;623;3;2235;1
2260;623;4;266;1
2261;624;1;5806;1
2262;624;2;3904;1
2263;624;3;2872;1
2264;624;4;376;1
2265;625;1;3066;1
2266;625;2;6391;1
2267;625;3;3006;1
2268;625;4;359;1
2269;626;1;4964;1
2270;627;1;1482;1
2271;627;2;4115;1
2272;627;3;5124;1
2273;627;4;3042;1
2274;627;5;4328;1
2275;627;6;4089;1
2276;627;7;5040;1
2277;627;8;2733;1
2278;627;9;2777;1
2279;628;1;2114;1
2280;628;2;6571;1
2281;628;3;1058;1
2282;628;4;1176;1
2283;629;1;1104;1
2284;629;2;400;4
2285;630;1;5023;1
2286;630;2;1117;1
2287;630;3;5517;2
2288;631;1;384;1
2289;631;2;5616;1
2290;631;3;735;1
2291;631;4;1138;1
2292;631;5;175;1
2293;631;6;5102;3
2294;631;7;6836;1
2295;631;8;1935;1
2296;631;9;4866;1
2297;631;10;6143;1
2298;631;11;6016;1
2299;632;1;159;1
2300;633;1;1359;1
2301;633;2;2430;1
2302;633;3;1626;1
2303;634;1;543;3
2304;634;2;5741;1
2305;634;3;4916;1
2306;634;4;5928;1
2307;634;5;1966;1
2308;635;1;5422;1
2309;635;2;3480;1
2310;635;3;2615;1
2311;635;4;2116;1
2312;635;5;581;1
2313;635;6;1952;1
2314;636;1;2270;1
2315;636;2;2977;1
2316;636;3;192;1
2317;636;4;4484;2
2318;636;5;634;1
2319;636;6;5897;1
2320;636;7;1618;1
2321;636;8;4491;1
2322;636;9;6176;1
2323;636;10;3453;1
2324;636;11;3755;1
2325;636;12;1806;1
2326;636;13;5177;1
2327;636;14;534;1
2328;637;1;176;1
2329;637;2;1525;1
2330;638;1;2809;1
2331;638;2;4093;1
2332;638;3;4083;1
2333;639;1;191;1
2334;639;2;568;1
2335;639;3;3872;1
2336;639;4;6248;1
2337;639;5;3530;3
2338;639;6;4779;1
2339;639;7;2775;1
2340;640;1;6057;1
2341;640;2;2053;1
2342;640;3;4157;1
2343;641;1;1577;1
2344;641;2;3411;1
2345;641;3;133;1
2346;642;1;625;1
2347;642;2;2358;1
2348;643;1;1066;1
2349;643;2;1885;1
2350;644;1;1973;1
2351;645;1;237;1
2352;645;2;3169;1
2353;646;1;6472;1
2354;646;2;1579;1
2355;646;3;399;1
2356;647;1;42;1
2357;647;2;1601;1
2358;647;3;6526;1
2359;647;4;3791;3
2360;647;5;2509;1
2361;647;6;4310;1
2362;647;7;962;1
2363;647;8;4668;1
2364;647;9;1733;1
2365;648;1;1873;1
2366;648;2;763;1
2367;648;3;872;1
2368;649;1;4516;1
2369;649;2;217;1
2370;649;3;5797;1
2371;649;4;6348;1
2372;649;5;2937;1
2373;649;6;1648;1
2374;649;7;6300;1
2375;649;8;270;1
2376;649;9;6084;1
2377;649;10;3934;1
2378;649;11;6449;1
2379;649;12;4447;1
2380;649;13;6551;1
2381;650;1;5443;1
2382;650;2;1702;1
2383;650;3;3954;1
2384;650;4;240;1
2385;651;1;6809;1
2386;651;2;3999;1
2387;651;3;1188;1
2388;652;1;6122;1
2389;653;1;6654;1
2390;653;2;136;1
2391;654;1;322;1
2392;654;2;462;1
2393;655;1;6516;1
2394;655;2;6167;1
2395;655;3;5018;1
2396;655;4;1045;1
2397;656;1;4321;1
2398;656;2;5904;1
2399;656;3;5013;1
2400;657;1;3563;1
2401;657;2;4354;1
2402;657;3;348;1
2403;657;4;6515;3
2404;658;1;1445;1
2405;658;2;6368;1
2406;658;3;496;1
2407;658;4;2640;1
2408;658;5;4635;1
2409;659;1;84;1
2410;659;2;1342;1
2411;660;1;5918;1
2412;661;1;1148;1
2413;661;2;6845;1
2414;661;3;3393;1
2415;662;1;6752;1
2416;662;2;1629;1
2417;662;3;449;1
2418;662;4;4942;1
2419;662;5;5042;1
2420;662;6;322;1
2421;662;7;3668;1
2422;662;8;6731;1
2423;663;1;3747;1
2424;663;2;922;1
2425;664;1;314;1
2426;664;2;5609;1
2427;664;3;811;1
2428;665;1;1652;1
2429;665;2;2429;1
2430;665;3;3061;1
2431;665;4;3960;1
2432;665;5;6341;1
2433;665;6;388;1
2434;665;7;2895;1
2435;665;8;1884;1
2436;666;1;876;1
2437;666;2;6173;1
2438;667;1;1014;1
2439;667;2;6342;1
2440;667;3;517;1
2441;667;4;4982;1
2442;667;5;2275;1
2443;667;6;5718;1
2444;667;7;2074;1
2445;668;1;2987;1
2446;668;2;4149;1
