1982;1123;2;59;9.06.2022 00:00
1983;6483;2;61;22.04.2023 00:00
1984;583;2;81;14.01.2022 00:00
1985;3155;2;91;11.03.2023 00:00
1986;2619;2;53;15.01.2024 00:00
1987;3869;2;82;8.03.2024 00:00
1988;2345;2;85;19.09.2021 00:00
1989;1751;2;80;18.02.2023 00:00
1990;761;2;88;6.08.2024 00:00
1991;3556;2;61;26.08.2024 00:00
1992;4530;2;86;10.08.2023 00:00
1993;3912;2;63;11.12.2024 00:00
1994;2310;2;76;27.08.2022 00:00
1995;1686;2;92;15.11.2022 00:00
1996;3801;2;96;8.09.2023 00:00
1997;5208;2;69;21.07.2023 00:00
1998;1953;2;68;17.12.2024 00:00
1999;3342;2;87;19.11.2024 00:00
2000;3727;2;77;8.10.2021 00:00
2001;25;2;96;15.09.2022 00:00
2002;3316;2;98;17.12.2023 00:00
2003;3389;2;54;9.02.2022 00:00
2004;1778;2;87;25.05.2022 00:00
2005;4070;2;83;23.02.2021 00:00
2006;1690;2;89;2.06.2021 00:00
2007;5684;2;58;25.06.2021 00:00
2008;1853;2;89;7.05.2023 00:00
2009;2616;2;88;13.10.2023 00:00
2010;2580;2;61;10.10.2023 00:00
2011;2364;2;59;25.04.2024 00:00
2012;2946;2;90;25.11.2023 00:00
2013;6019;2;83;15.11.2022 00:00
2014;2285;2;80;4.04.2023 00:00
2015;5770;2;53;10.02.2023 00:00
2016;1255;2;77;19.11.2023 00:00
2017;1470;2;72;20.09.2023 00:00
2018;3949;2;95;19.10.2021 00:00
2019;2836;2;91;18.10.2022 00:00
2020;6602;2;84;8.02.2024 00:00
2021;6450;2;61;12.05.2022 00:00
2022;6147;2;50;10.03.2022 00:00
2023;5922;2;93;22.05.2022 00:00
2024;6599;2;93;12.02.2021 00:00
2025;4461;2;80;1.03.2021 00:00
2026;6046;2;86;2.03.2022 00:00
2027;1021;2;73;1.05.2021 00:00
2028;4954;2;58;11.04.2022 00:00
2029;2936;2;77;21.09.2021 00:00
2030;1102;2;58;19.01.2024 00:00
2031;2682;2;85;25.08.2022 00:00
2032;777;2;63;23.07.2024 00:00
2033;6454;2;99;5.11.2022 00:00
2034;5043;2;97;9.02.2022 00:00
2035;1908;2;63;13.06.2022 00:00
2036;2141;2;60;17.03.2023 00:00
2037;4544;2;82;12.01.2021 00:00
2038;4454;2;70;8.05.2024 00:00
2039;1448;2;55;27.08.2022 00:00
2040;5034;2;97;20.02.2022 00:00
2041;1056;2;68;15.05.2021 00:00
2042;4940;2;92;26.05.2021 00:00
2043;5087;2;74;18.07.2024 00:00
2044;2492;2;68;16.03.2021 00:00
2045;3243;2;50;24.01.2024 00:00
2046;5226;2;59;16.03.2022 00:00
2047;5041;2;63;1.04.2024 00:00
2048;1234;2;57;19.11.2024 00:00
2049;4233;2;75;21.02.2023 00:00
2050;1940;2;69;6.01.2021 00:00
2051;2944;2;52;5.12.2024 00:00
2052;3726;2;80;20.11.2023 00:00
2053;5573;2;88;15.10.2022 00:00
2054;5514;2;79;1.11.2024 00:00
2055;2960;2;95;26.02.2024 00:00
2056;1061;2;99;11.06.2023 00:00
2057;1396;2;86;1.03.2021 00:00
2058;6203;2;72;21.04.2023 00:00
2059;4978;2;96;14.07.2021 00:00
2060;5975;2;79;6.10.2024 00:00
2061;4119;2;92;5.09.2022 00:00
2062;5881;2;50;27.09.2024 00:00
2063;4357;2;89;2.02.2021 00:00
2064;4246;2;78;5.07.2024 00:00
2065;4999;2;95;3.10.2021 00:00
2066;4961;2;83;12.11.2023 00:00
2067;1153;2;90;9.03.2021 00:00
2068;1301;2;97;18.01.2023 00:00
2069;5799;2;90;1.08.2021 00:00
2070;1029;2;99;3.01.2022 00:00
2071;1139;2;54;12.10.2024 00:00
2072;3141;2;74;22.02.2022 00:00
2073;1736;2;89;16.03.2021 00:00
2074;7;2;97;19.11.2021 00:00
2075;164;2;73;10.07.2023 00:00
2076;1527;2;75;11.01.2021 00:00
2077;2546;2;73;1.10.2021 00:00
2078;2294;2;50;17.06.2024 00:00
2079;4351;2;55;6.09.2022 00:00
2080;2611;2;72;18.07.2022 00:00
2081;3695;2;61;13.03.2022 00:00
2082;690;2;91;24.03.2021 00:00
2083;2975;2;58;4.04.2022 00:00
2084;2416;2;93;6.07.2024 00:00
2085;6208;2;65;7.04.2024 00:00
2086;2354;2;54;17.10.2021 00:00
2087;2945;2;94;3.09.2022 00:00
2088;1306;2;83;21.05.2022 00:00
2089;5661;2;76;7.04.2023 00:00
2090;3379;2;90;26.08.2022 00:00
2091;6650;2;99;12.06.2022 00:00
2092;2306;2;73;10.09.2024 00:00
2093;911;2;72;16.04.2023 00:00
2094;2896;2;75;17.10.2022 00:00
2095;5424;2;55;17.01.2022 00:00
2096;6737;2;77;11.10.2021 00:00
2097;3140;2;53;4.03.2022 00:00
2098;1389;2;54;6.04.2022 00:00
2099;3468;2;80;14.09.2023 00:00
2100;4198;2;95;5.08.2023 00:00
2101;2434;2;62;22.10.2022 00:00
2102;2044;2;85;23.07.2022 00:00
2103;5695;2;57;6.01.2022 00:00
2104;3799;2;78;14.02.2022 00:00
2105;1664;2;56;11.02.2022 00:00
2106;3171;2;94;17.09.2023 00:00
2107;5862;2;77;15.05.2022 00:00
2108;4732;2;73;12.09.2021 00:00
2109;6682;2;89;24.10.2021 00:00
2110;2181;2;73;7.12.2021 00:00
2111;5055;2;89;1.11.2024 00:00
2112;2129;2;61;9.05.2022 00:00
2113;1964;2;70;17.06.2022 00:00
2114;1119;2;78;16.07.2021 00:00
2115;1671;2;56;5.04.2022 00:00
2116;2029;2;54;22.11.2021 00:00
2117;1007;2;89;15.04.2021 00:00
2118;4140;2;83;20.10.2023 00:00
2119;2054;2;54;10.05.2022 00:00
2120;340;2;82;24.06.2022 00:00
2121;4873;2;95;7.06.2024 00:00
2122;5431;2;60;1.01.2024 00:00
2123;5713;2;77;5.11.2024 00:00
2124;266;2;94;14.03.2021 00:00
2125;3757;2;74;10.08.2023 00:00
2126;100;2;68;16.10.2021 00:00
2127;3705;2;72;17.11.2021 00:00
2128;3778;2;73;10.10.2022 00:00
2129;6171;2;94;10.07.2022 00:00
2130;3355;2;71;5.10.2021 00:00
2131;6713;2;81;18.11.2024 00:00
2132;5125;2;56;16.05.2022 00:00
2133;2509;2;100;27.07.2021 00:00
2134;2110;2;66;19.01.2021 00:00
2135;5355;2;94;8.06.2024 00:00
2136;564;2;59;19.05.2024 00:00
2137;4328;2;91;14.05.2021 00:00
2138;2869;2;50;18.06.2021 00:00
2139;2222;2;76;11.06.2022 00:00
2140;447;2;64;20.08.2022 00:00
2141;6116;2;94;15.12.2022 00:00
2142;1828;2;50;19.09.2022 00:00
2143;1164;2;83;27.06.2021 00:00
2144;1137;2;84;15.07.2021 00:00
2145;1081;2;54;6.10.2021 00:00
2146;5493;2;62;8.12.2022 00:00
2147;2156;2;92;24.09.2021 00:00
2148;1057;2;73;26.04.2024 00:00
2149;5031;2;61;19.12.2022 00:00
2150;6301;2;58;25.02.2024 00:00
2151;616;2;80;11.02.2022 00:00
2152;3905;2;54;6.11.2021 00:00
2153;6570;2;95;8.10.2021 00:00
2154;6170;2;56;5.04.2024 00:00
2155;1825;2;84;11.03.2021 00:00
2156;1329;2;63;9.08.2021 00:00
2157;4920;2;92;27.08.2024 00:00
2158;4830;2;50;23.07.2021 00:00
2159;2806;2;67;11.05.2024 00:00
2160;3232;2;83;2.07.2021 00:00
2161;5523;2;90;15.03.2023 00:00
2162;3671;2;90;25.08.2024 00:00
2163;3797;2;55;17.07.2022 00:00
2164;4493;2;99;26.05.2022 00:00
2165;3073;2;64;17.10.2023 00:00
2166;3040;2;61;7.01.2024 00:00
2167;3618;2;97;16.01.2024 00:00
2168;5903;2;57;21.09.2024 00:00
2169;4714;2;54;22.06.2021 00:00
2170;3102;2;59;12.05.2021 00:00
2171;4529;2;53;19.12.2024 00:00
2172;569;2;64;25.10.2021 00:00
2173;1034;2;78;9.07.2024 00:00
2174;5846;2;62;13.03.2023 00:00
2175;1557;2;85;17.08.2024 00:00
2176;3503;2;89;2.07.2023 00:00
2177;3024;2;67;17.11.2021 00:00
2178;2927;2;82;11.07.2023 00:00
2179;5969;2;71;1.05.2022 00:00
2180;4173;2;51;14.10.2021 00:00
2181;1227;2;50;2.10.2022 00:00
2182;610;2;76;4.11.2022 00:00
2183;1481;2;78;27.08.2022 00:00
2184;6639;2;61;12.08.2023 00:00
2185;3317;2;54;18.01.2021 00:00
2186;1562;2;59;15.08.2024 00:00
2187;4087;2;57;21.04.2022 00:00
2188;625;2;76;26.10.2021 00:00
2189;4434;2;75;2.06.2022 00:00
2190;2340;2;78;6.01.2021 00:00
2191;1067;2;91;21.03.2022 00:00
2192;1344;2;56;14.04.2021 00:00
2193;1862;2;87;6.01.2023 00:00
2194;5367;2;55;7.09.2021 00:00
2195;5316;2;86;17.11.2023 00:00
2196;2930;2;82;25.04.2024 00:00
2197;3390;2;61;14.01.2024 00:00
2198;5775;2;74;18.01.2022 00:00
2199;1725;2;63;16.09.2024 00:00
2200;3521;2;51;23.12.2021 00:00
2201;5391;2;77;5.07.2022 00:00
2202;356;2;61;25.10.2024 00:00
2203;1741;2;62;23.11.2023 00:00
2204;3041;2;96;26.05.2022 00:00
2205;3915;2;91;26.12.2023 00:00
2206;3466;2;60;2.10.2021 00:00
2207;1215;2;89;9.02.2023 00:00
2208;5879;2;87;23.11.2023 00:00
2209;6366;2;72;17.09.2024 00:00
2210;6188;2;69;22.08.2023 00:00
2211;2689;2;86;3.09.2021 00:00
2212;1447;2;75;3.10.2024 00:00
2213;4287;2;67;17.02.2022 00:00
2214;1075;2;53;23.11.2024 00:00
2215;3709;2;64;11.05.2021 00:00
2216;6226;2;98;20.06.2021 00:00
2217;3809;2;76;27.12.2023 00:00
2218;5266;2;58;2.12.2023 00:00
2219;5354;2;90;19.03.2023 00:00
2220;6068;2;77;8.09.2021 00:00
2221;6335;2;58;1.01.2021 00:00
2222;6479;2;76;12.03.2021 00:00
2223;4170;2;51;23.09.2021 00:00
2224;881;2;80;14.12.2021 00:00
2225;2197;2;57;8.05.2021 00:00
2226;3853;2;93;16.08.2024 00:00
2227;2004;2;86;11.12.2022 00:00
2228;3519;2;82;16.01.2024 00:00
2229;4545;2;73;23.11.2024 00:00
2230;322;2;88;23.11.2022 00:00
2231;5869;2;53;12.05.2024 00:00
2232;1819;2;70;22.11.2023 00:00
2233;4396;2;91;21.03.2023 00:00
2234;3852;2;86;13.10.2023 00:00
2235;4508;2;92;8.06.2024 00:00
2236;5526;2;94;7.04.2024 00:00
2237;5812;2;89;16.11.2023 00:00
2238;3805;2;77;24.08.2022 00:00
2239;6187;2;72;6.03.2024 00:00
2240;844;2;60;12.02.2021 00:00
2241;5548;2;61;13.03.2021 00:00
2242;2633;2;60;5.12.2021 00:00
2243;1475;2;56;8.01.2022 00:00
2244;2777;2;80;19.05.2021 00:00
2245;6835;2;64;27.05.2021 00:00
2246;4943;2;89;21.06.2023 00:00
2247;1082;2;66;12.10.2022 00:00
2248;3319;2;56;14.02.2024 00:00
2249;708;2;67;11.03.2024 00:00
2250;6021;2;75;12.03.2022 00:00
2251;1669;2;75;27.01.2024 00:00
2252;6018;2;98;6.05.2024 00:00
2253;3655;2;66;11.04.2021 00:00
2254;188;2;91;27.12.2023 00:00
2255;4201;2;61;20.04.2021 00:00
2256;931;2;59;10.09.2021 00:00
2257;268;2;51;17.04.2021 00:00
2258;1715;2;70;11.05.2024 00:00
2259;4728;2;90;24.10.2022 00:00
2260;6089;2;82;7.08.2024 00:00
2261;1892;2;88;5.12.2022 00:00
2262;6515;2;96;16.06.2021 00:00
2263;5687;2;81;19.10.2022 00:00
2264;3755;2;88;14.04.2021 00:00
2265;5813;2;71;6.05.2024 00:00
2266;1118;2;92;8.01.2024 00:00
2267;2097;2;82;27.06.2021 00:00
2268;280;2;82;14.07.2022 00:00
2269;3329;2;51;27.02.2024 00:00
2270;3792;2;91;2.02.2023 00:00
2271;4965;2;84;24.08.2023 00:00
2272;6169;2;91;6.08.2023 00:00
2273;6584;2;77;25.04.2022 00:00
2274;1678;2;75;8.06.2021 00:00
2275;2445;2;95;2.12.2024 00:00
2276;4640;2;61;26.05.2023 00:00
2277;4702;2;99;20.01.2024 00:00
2278;5853;2;71;6.07.2021 00:00
2279;138;2;69;3.02.2024 00:00
2280;3360;2;58;15.09.2022 00:00
2281;2596;2;59;26.02.2021 00:00
2282;2652;2;83;9.11.2024 00:00
2283;3504;2;57;21.10.2021 00:00
2284;167;2;82;24.04.2021 00:00
2285;852;2;74;9.02.2022 00:00
2286;3087;2;52;25.08.2021 00:00
2287;1957;2;81;22.06.2021 00:00
2288;5916;2;81;6.01.2024 00:00
2289;5642;2;100;16.03.2021 00:00
2290;5422;2;57;12.03.2022 00:00
2291;1453;2;97;24.01.2021 00:00
2292;3870;2;53;11.01.2021 00:00
2293;3064;2;97;25.02.2022 00:00
2294;21;2;83;15.01.2023 00:00
2295;5646;2;79;6.02.2024 00:00
2296;3391;2;87;13.10.2022 00:00
2297;3513;2;58;3.09.2021 00:00
2298;3660;2;74;10.10.2024 00:00
2299;4548;2;57;11.04.2022 00:00
2300;5360;2;71;19.03.2022 00:00
2301;3367;2;78;20.02.2023 00:00
2302;868;2;86;11.10.2022 00:00
2303;2064;2;68;27.04.2022 00:00
2304;4644;2;75;11.04.2021 00:00
2305;2332;2;97;12.08.2022 00:00
2306;2614;2;94;2.03.2023 00:00
2307;878;2;99;1.11.2021 00:00
2308;4122;2;80;13.11.2024 00:00
2309;1505;2;75;23.05.2023 00:00
2310;1100;2;76;15.02.2024 00:00
2311;6314;2;53;10.08.2024 00:00
2312;6070;2;78;2.07.2022 00:00
2313;2262;2;65;24.09.2022 00:00
2314;372;2;51;3.08.2024 00:00
2315;2496;2;55;8.01.2024 00:00
2316;2421;2;73;20.01.2021 00:00
2317;1599;2;73;21.06.2023 00:00
2318;6047;2;59;8.08.2024 00:00
2319;927;2;77;1.09.2022 00:00
2320;2056;2;87;20.07.2024 00:00
2321;1896;2;88;26.07.2021 00:00
2322;3606;2;100;15.06.2021 00:00
2323;1965;2;88;14.08.2022 00:00
2324;2562;2;64;1.07.2021 00:00
2325;5480;2;99;18.12.2022 00:00
2326;4586;2;62;5.07.2024 00:00
2327;247;2;96;18.03.2024 00:00
2328;4887;2;69;1.11.2024 00:00
2329;6437;2;96;19.07.2024 00:00
2330;4211;2;79;16.07.2021 00:00
2331;4204;2;77;23.08.2021 00:00
2332;393;2;64;7.11.2022 00:00
2333;5807;2;75;15.03.2023 00:00
2334;4452;2;74;4.04.2023 00:00
2335;6098;2;90;23.04.2021 00:00
2336;6728;2;60;18.03.2021 00:00
2337;6438;2;82;10.11.2022 00:00
2338;2490;2;98;24.01.2023 00:00
2339;3936;2;100;22.11.2022 00:00
2340;1415;2;75;12.03.2022 00:00
2341;5867;2;100;6.11.2023 00:00
2342;4783;2;79;19.09.2021 00:00
2343;1910;2;79;7.09.2021 00:00
2344;2587;2;58;16.12.2021 00:00
2345;6540;2;77;17.08.2023 00:00
2346;355;2;74;8.03.2021 00:00
2347;6706;2;58;27.05.2022 00:00
2348;2429;2;53;10.07.2021 00:00
2349;6013;2;93;21.06.2024 00:00
2350;4932;2;91;6.03.2024 00:00
2351;1795;2;58;11.08.2024 00:00
2352;6352;2;72;24.11.2024 00:00
2353;6079;2;100;12.12.2022 00:00
2354;1269;2;87;8.12.2021 00:00
2355;3123;2;60;8.02.2022 00:00
2356;4098;2;100;5.11.2022 00:00
2357;5769;2;99;9.10.2022 00:00
2358;1171;2;81;8.12.2024 00:00
2359;955;2;81;4.09.2024 00:00
2360;5417;2;82;15.01.2021 00:00
2361;4538;2;93;20.09.2024 00:00
2362;1287;2;98;25.09.2022 00:00
2363;758;2;89;11.09.2024 00:00
2364;1;2;81;24.04.2021 00:00
2365;3059;2;92;20.05.2024 00:00
2366;4759;2;97;10.07.2024 00:00
2367;4465;2;93;11.10.2022 00:00
2368;378;2;79;5.04.2021 00:00
2369;16;2;90;12.10.2023 00:00
2370;221;2;56;26.05.2024 00:00
2371;5625;2;91;20.12.2021 00:00
2372;243;2;100;26.05.2024 00:00
2373;6804;2;57;23.04.2024 00:00
2374;2623;2;66;10.04.2021 00:00
2375;412;2;98;21.04.2024 00:00
2376;6509;2;71;20.07.2021 00:00
2377;2051;2;91;1.10.2021 00:00
2378;3835;2;86;5.08.2023 00:00
2379;3078;2;54;19.05.2021 00:00
2380;6766;2;99;18.05.2021 00:00
2381;2366;2;59;14.10.2022 00:00
2382;2655;2;80;26.04.2021 00:00
2383;2157;2;65;21.04.2022 00:00
2384;3878;2;95;3.08.2022 00:00
2385;4371;2;96;27.07.2021 00:00
2386;421;2;65;12.12.2022 00:00
2387;3476;2;90;10.08.2024 00:00
2388;5615;2;89;7.12.2022 00:00
2389;3721;2;50;18.07.2022 00:00
2390;2819;2;75;10.09.2024 00:00
2391;3081;2;99;10.09.2021 00:00
2392;1845;2;92;25.11.2024 00:00
2393;3773;2;100;20.09.2024 00:00
2394;124;2;90;24.10.2022 00:00
2395;2515;2;62;20.09.2022 00:00
2396;220;2;55;23.10.2024 00:00
2397;617;2;74;16.01.2022 00:00
2398;3124;2;73;19.08.2024 00:00
2399;4377;2;81;12.11.2024 00:00
2400;6248;2;82;12.07.2024 00:00
2401;3058;2;90;22.01.2024 00:00
2402;5516;2;79;16.04.2024 00:00
2403;487;2;81;5.04.2022 00:00
2404;3736;2;76;26.06.2021 00:00
2405;4384;2;83;4.09.2024 00:00
2406;2392;2;66;20.01.2021 00:00
2407;5260;2;68;8.07.2021 00:00
2408;980;2;66;23.08.2024 00:00
2409;606;2;60;25.11.2021 00:00
2410;2651;2;64;5.10.2023 00:00
2411;2862;2;51;7.04.2021 00:00
2412;2320;2;64;4.09.2024 00:00
2413;5831;2;81;19.02.2023 00:00
2414;6691;2;50;7.09.2021 00:00
2415;3972;2;100;5.10.2023 00:00
2416;3496;2;80;11.08.2024 00:00
2417;5085;2;69;20.08.2022 00:00
2418;20;2;79;24.03.2024 00:00
2419;3156;2;90;17.01.2024 00:00
2420;4772;2;95;15.11.2024 00:00
2421;5854;2;98;13.09.2023 00:00
2422;3817;2;50;24.11.2024 00:00
2423;6603;2;65;3.05.2024 00:00
2424;6228;2;72;20.05.2021 00:00
2425;1559;2;68;20.07.2021 00:00
2426;4267;2;61;10.11.2022 00:00
2427;1924;2;90;27.02.2022 00:00
2428;5323;2;67;4.06.2022 00:00
2429;6628;2;63;19.08.2023 00:00
2430;6732;2;51;23.03.2024 00:00
2431;612;2;92;12.11.2023 00:00
2432;1374;2;92;6.03.2024 00:00
2433;1568;2;84;25.07.2021 00:00
2434;3293;2;92;18.02.2024 00:00
2435;5065;2;76;17.11.2021 00:00
2436;4748;2;67;24.04.2022 00:00
2437;4292;2;69;27.04.2022 00:00
2438;4160;2;71;18.08.2022 00:00
2439;3858;2;87;25.11.2022 00:00
2440;3038;2;90;22.01.2021 00:00
2441;333;2;86;22.02.2024 00:00
2442;1404;2;86;6.04.2024 00:00
2443;3392;2;100;21.12.2021 00:00
2444;3524;2;65;4.12.2023 00:00
2445;5716;2;91;1.01.2022 00:00
2446;845;2;78;9.11.2022 00:00
2447;238;2;72;13.11.2024 00:00
2448;6291;2;66;12.02.2024 00:00
2449;5279;2;78;6.06.2023 00:00
2450;3194;2;78;23.07.2021 00:00
2451;528;2;77;26.02.2023 00:00
2452;4100;2;89;17.10.2021 00:00
2453;637;2;69;27.11.2024 00:00
2454;5777;2;98;6.09.2022 00:00
2455;1740;2;77;6.06.2021 00:00
2456;5280;2;75;6.10.2022 00:00
2457;4812;2;51;2.01.2023 00:00
2458;3572;2;85;4.06.2024 00:00
2459;2009;2;72;22.09.2022 00:00
2460;2339;2;98;17.11.2024 00:00
2461;5723;2;69;5.08.2021 00:00
2462;6652;2;89;14.12.2021 00:00
2463;6778;2;87;5.02.2021 00:00
2464;5743;2;99;27.12.2022 00:00
2465;4912;2;72;18.05.2023 00:00
2466;5441;2;98;9.01.2023 00:00
2467;6746;2;91;18.09.2024 00:00
2468;6734;2;98;18.06.2024 00:00
2469;2393;2;81;22.02.2024 00:00
2470;2586;2;97;26.03.2022 00:00
2471;718;2;90;22.01.2023 00:00
2472;4358;2;91;8.11.2022 00:00
2473;5693;2;75;4.02.2022 00:00
2474;5848;2;67;7.07.2022 00:00
2475;6057;2;92;3.08.2023 00:00
2476;1930;2;96;11.11.2023 00:00
2477;3278;2;60;7.10.2021 00:00
2478;5634;2;91;11.03.2022 00:00
2479;1168;2;84;26.09.2022 00:00
2480;3350;2;85;21.03.2024 00:00
2481;3723;2;73;1.08.2021 00:00
2482;6413;2;78;3.07.2022 00:00
2483;6127;2;55;25.11.2022 00:00
2484;894;2;86;3.09.2023 00:00
2485;5092;2;55;26.02.2021 00:00
2486;4254;2;77;24.10.2023 00:00
2487;6539;2;90;5.08.2021 00:00
2488;2259;2;80;14.05.2022 00:00
2489;1419;2;55;22.07.2024 00:00
2490;6160;2;96;25.01.2022 00:00
2491;3091;2;85;22.04.2024 00:00
2492;2066;2;56;22.05.2023 00:00
2493;4468;2;54;9.11.2024 00:00
2494;5444;2;88;14.07.2022 00:00
2495;4718;2;96;23.06.2024 00:00
2496;431;2;54;19.10.2023 00:00
2497;493;2;73;2.10.2022 00:00
2498;1392;2;93;19.06.2024 00:00
2499;3341;2;64;17.08.2024 00:00
2500;3477;2;75;22.10.2023 00:00
2501;589;2;92;1.01.2024 00:00
2502;764;2;99;20.11.2021 00:00
2503;6523;2;94;2.03.2021 00:00
2504;837;2;77;7.11.2021 00:00
2505;3345;2;63;20.01.2021 00:00
2506;4368;2;76;2.01.2022 00:00
2507;1684;2;53;8.01.2022 00:00
2508;329;2;95;27.01.2021 00:00
2509;1612;2;77;6.09.2024 00:00
2510;4526;2;65;4.04.2023 00:00
2511;5137;2;77;21.08.2022 00:00
2512;2957;2;60;11.02.2023 00:00
2513;4101;2;72;25.09.2024 00:00
2514;735;2;51;16.08.2023 00:00
2515;5474;2;76;27.06.2021 00:00
2516;461;2;71;17.07.2023 00:00
2517;3284;2;98;10.12.2021 00:00
2518;5742;2;86;9.03.2023 00:00
2519;3090;2;92;13.09.2022 00:00
2520;5362;2;88;7.02.2024 00:00
2521;6053;2;83;1.07.2022 00:00
2522;6002;2;73;4.04.2021 00:00
2523;1943;2;87;10.09.2021 00:00
2524;2302;2;51;22.10.2021 00:00
2525;4425;2;87;16.12.2022 00:00
2526;3373;2;94;1.05.2023 00:00
2527;6177;2;58;20.08.2021 00:00
2528;2255;2;60;23.04.2024 00:00
2529;2125;2;61;3.01.2022 00:00
2530;5639;2;51;24.08.2021 00:00
2531;975;2;73;14.09.2022 00:00
2532;6704;2;98;21.09.2024 00:00
2533;760;2;81;19.08.2021 00:00
2534;3979;2;90;6.12.2022 00:00
2535;3473;2;85;23.12.2023 00:00
2536;6300;2;81;20.03.2023 00:00
2537;2813;2;76;25.11.2024 00:00
2538;1838;2;80;4.06.2022 00:00
2539;4356;2;60;18.02.2024 00:00
2540;3670;2;92;18.08.2021 00:00
2541;5934;2;93;2.08.2021 00:00
2542;751;2;73;18.11.2023 00:00
2543;2834;2;69;8.05.2022 00:00
2544;2753;2;96;12.02.2022 00:00
2545;2876;2;97;4.03.2024 00:00
2546;6133;2;65;27.10.2023 00:00
2547;6793;2;68;11.12.2024 00:00
2548;923;2;68;27.11.2023 00:00
2549;5596;2;59;6.10.2021 00:00
2550;865;2;77;6.03.2023 00:00
2551;4142;2;100;18.09.2021 00:00
2552;6458;2;64;17.09.2021 00:00
2553;3251;2;90;9.09.2023 00:00
2554;2783;2;50;3.09.2023 00:00
2555;317;2;95;5.01.2022 00:00
2556;3419;2;50;18.01.2022 00:00
2557;3229;2;98;23.07.2021 00:00
2558;4700;2;84;14.03.2021 00:00
2559;4354;2;70;14.04.2024 00:00
2560;4471;2;55;13.09.2024 00:00
2561;5824;2;64;6.10.2021 00:00
2562;2738;2;57;16.09.2023 00:00
2563;5901;2;58;17.02.2022 00:00
2564;2820;2;82;8.10.2021 00:00
2565;6497;2;62;4.04.2024 00:00
2566;3690;2;94;12.09.2021 00:00
2567;789;2;97;16.05.2021 00:00
2568;3551;2;86;22.04.2022 00:00
2569;351;2;84;21.08.2022 00:00
2570;2121;2;75;17.06.2021 00:00
2571;2152;2;94;18.09.2024 00:00
2572;244;2;52;9.04.2022 00:00
2573;4584;2;97;21.01.2024 00:00
2574;3467;2;93;27.01.2021 00:00
2575;4128;2;67;27.12.2021 00:00
2576;6238;2;60;16.04.2023 00:00
2577;4733;2;97;25.03.2024 00:00
2578;2581;2;58;17.11.2024 00:00
2579;1997;2;61;14.07.2024 00:00
2580;5045;2;60;3.10.2022 00:00
2581;652;2;76;12.06.2022 00:00
2582;2080;2;66;12.08.2022 00:00
2583;861;2;81;24.02.2021 00:00
2584;4874;2;75;4.09.2023 00:00
2585;3654;2;61;10.07.2024 00:00
2586;4379;2;56;4.06.2023 00:00
2587;2069;2;97;2.04.2021 00:00
2588;5386;2;90;22.04.2024 00:00
2589;2297;2;61;18.05.2024 00:00
2590;697;2;91;18.01.2021 00:00
2591;3120;2;88;16.11.2021 00:00
2592;4158;2;95;16.12.2022 00:00
2593;2487;2;87;21.04.2021 00:00
2594;2865;2;73;24.07.2024 00:00
2595;1950;2;89;19.02.2022 00:00
2596;1826;2;84;24.08.2022 00:00
2597;733;2;64;27.12.2021 00:00
2598;1083;2;91;2.07.2021 00:00
2599;6234;2;68;17.11.2022 00:00
2600;2249;2;50;11.05.2021 00:00
2601;6386;2;52;25.06.2023 00:00
2602;6252;2;73;18.02.2023 00:00
2603;5558;2;53;27.07.2022 00:00
2604;6733;2;98;5.04.2022 00:00
2605;1864;2;54;2.09.2023 00:00
2606;603;2;72;5.04.2021 00:00
2607;1857;2;98;16.06.2024 00:00
2608;1326;2;86;18.06.2021 00:00
2609;508;2;80;7.02.2022 00:00
2610;3833;2;79;1.11.2024 00:00
2611;2849;2;55;21.09.2023 00:00
2612;4262;2;67;18.10.2023 00:00
2613;2603;2;80;16.07.2023 00:00
2614;3612;2;88;16.11.2023 00:00
2615;1173;2;56;11.02.2021 00:00
2616;3534;2;86;14.03.2022 00:00
2617;4154;2;73;3.01.2024 00:00
2618;5070;2;97;2.03.2021 00:00
2619;1474;2;83;5.01.2022 00:00
2620;3676;2;58;12.01.2023 00:00
2621;5640;2;51;2.11.2024 00:00
2622;4021;2;72;12.04.2022 00:00
2623;318;2;82;1.04.2023 00:00
2624;6725;2;77;22.02.2024 00:00
2625;231;2;72;27.11.2024 00:00
2626;2956;2;66;23.05.2024 00:00
2627;4991;2;90;5.06.2021 00:00
2628;5582;2;51;13.10.2021 00:00
2629;1253;2;85;21.11.2024 00:00
2630;4024;2;71;16.02.2022 00:00
2631;3241;2;98;22.11.2023 00:00
2632;1549;2;97;4.04.2022 00:00
2633;2052;2;62;23.05.2021 00:00
2634;6122;2;65;6.08.2024 00:00
2635;2528;2;75;18.11.2022 00:00
2636;5267;2;100;23.12.2024 00:00
2637;5528;2;99;21.01.2022 00:00
2638;1417;2;66;20.03.2022 00:00
2639;3020;2;51;9.07.2021 00:00
2640;5597;2;50;19.10.2022 00:00
2641;3613;2;70;22.09.2022 00:00
2642;3381;2;61;22.07.2021 00:00
2643;1848;2;89;27.09.2021 00:00
2644;4767;2;89;13.12.2023 00:00
2645;1316;2;78;17.12.2024 00:00
2646;1814;2;60;26.04.2024 00:00
2647;2204;2;59;18.05.2024 00:00
2648;3302;2;73;5.04.2021 00:00
2649;165;2;90;15.10.2023 00:00
2650;2008;2;50;27.07.2021 00:00
2651;1949;2;74;17.12.2024 00:00
