851;852;BIEMEXOL 300 MGI/ML  IA, IV, INTRATEKAL ENJEKSIYON ICIN COZELTI ICEREN 100 ML 1 FLAKON;BIEM;8699702774023;9,2
852;853;BIEMEXOL 300 MGI/ML  IA, IV, INTRATEKAL ENJEKSIYON ICIN COZELTI ICEREN 50 ML 1 FLAKON;BIEM;8699702774016;9,6
853;854;BIEMEXOL 350 MGI/ML  IA, IV, INTRATEKAL ENJEKSIYON ICIN COZELTI ICEREN 100 ML 1 FLAKON;BIEM;8699702774047;6,83
854;855;BIEMEXOL 350 MGI/ML  IA, IV, INTRATEKAL ENJEKSIYON ICIN COZELTI ICEREN 200 ML 1 FLAKON;BIEM;8699702774054;8,35
855;856;BIEMEXOL 350 MGI/ML  IA, IV, INTRATEKAL ENJEKSIYON ICIN COZELTI ICEREN 50 ML 1 FLAKON;BIEM;8699702774030;8,92
856;857;BIEMIB 3,5 MG IV/SC ENJEKSIYONLUK COZELTI ICIN LIYOFILIZE TOZ ICEREN FLAKON;BIEM;8699702778014;10,37
857;858;BIKTARVY 50 MG/200 MG/25 MG FILM KAPLI TABLET (30 TABLET);GILEAD SCIENCES;8698760090250;14,1
858;859;BILAXTEN 20 MG 20 TABLET;UFSA;8699832010046;4,43
859;860;BILFASIN 1 G FILM KAPLI TABLET(16TABLET);BILIM ILAC;8699569092414;99,88
860;861;BINOCRIT 2000 IU/1,0 ML SC/IV ENJEKSIYON ICIN COZELTI ICEREN 6 KULLANIMA HAZIR ENJEKTOR;SANDOZ;8681428950225;5,73
861;862;BINOCRIT 3000 IU/0,3 ML SC/IV ENJEKSIYON ICIN COZELTI ICEREN 6 KULLANIMA HAZIR ENJEKTOR;SANDOZ;8681428950232;9,14
862;863;BINOCRIT 4000 IU/0,4 ML SC/IV ENJEKSIYON ICIN COZELTI ICEREN 6 KULLANIMA HAZIR ENJEKTOR;SANDOZ;8681428950249;8,85
863;864;BINOCRIT 5000 IU/0,5 ML SC/IV ENJEKSIYON ICIN COZELTI ICEREN 6 KULLANIMA HAZIR ENJEKTOR;SANDOZ;8681428950256;11,88
864;865;BIOAK 5 MG 30 TABLET;AKAR FARMA;8680265010000;10,49
865;866;BIOFENAC 100 MG FÓ?LM KAPLI TABLET (20 TABLET);ECZACIBASI ILAC PAZARLAMA;8699586092398;13,99
866;867;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYON 1000 ML(PVC TORBA) SETLI;OSEL;8699788696028;6,49
867;868;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYON 500 ML(PVC TORBA) SETLI;OSEL;8699788694024;12,6
868;869;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYONU 100 ML (PVC TORBA) SETLI;OSEL;8699788699029;2,51
869;870;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYONU 100 ML (PVC TORBA) SETSIZ;OSEL;8699788693027;8,52
870;871;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYONU 150 ML (PVC TORBA) SETLI;OSEL;8699788691528;8,15
871;872;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYONU 150 ML (PVC TORBA) SETSIZ;OSEL;8699788691726;6,22
872;873;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYONU 250 ML (PVC TORBA) SETLI;OSEL;8699788692525;6,19
873;874;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYONU 250 ML (PVC TORBA) SETSIZ;OSEL;8699788692020;14,89
874;875;BIOFLEKS %0,9 IZOTONIK SODYUM KLORUR SOLUSYONU 50 ML (PVC TORBA) SETSIZ;OSEL;8699788690613;3,2
875;876;BIOFLEKS %0.9 IZOTONIK SODYUM KLORUR SOLUSYONU 3000 ML (PVC TORBA) SETLI;OSEL;8699788680010;12,93
876;877;BIOFLEKS %0.9 IZOTONIK SODYUM KLORUR SOLUSYONU 3000 ML (PVC TORBA) SETSIZ;OSEL;8699788680218;2,87
877;878;BIOFLEKS %0.9 NACL 1000 ML SOLUSYON(PVC TORBA) SETSIZ;OSEL;8699788697513;12,29
878;879;BIOFLEKS %0.9 NACL 500 ML SOLUSYON(PVC TORBA) SETSIZ;OSEL;8699788698022;14,46
879;880;BIOFLEKS %10 DEKSTROZ 150 ML SOLUSYON(PVC TORBA) SETSIZ;OSEL;8699788691733;54,16
880;881;BIOFLEKS %10 DEKSTROZ SUDAKI HIPERTONIK SOL (PVC TORBA)500 ML SETLI;OSEL;8699788694192;14,28
881;882;BIOFLEKS %10 DEKSTROZ SUDAKI HIPERTONIK SOL(PVC TORBA)150 ML SETLI;OSEL;8699788691535;6,33
882;883;BIOFLEKS %20 DEKSTROZ 500 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788698237;90,76
883;884;BIOFLEKS %20 DEKSTROZ 500 ML SOLUSYON (PVC TORBA)SETLI;OSEL;8699788694154;2,21
884;885;BIOFLEKS %20 MANNITOL 150 ML SOLUSYON (PVC TORBA)SETSIZ;OSEL;8699788691740;3,75
885;886;BIOFLEKS %20 MANNITOL ENJEKTABL SOL 150 ML(PVC TORBA) SETLI;OSEL;8699788691542;6,15
886;887;BIOFLEKS %20 MANNITOL ENJEKTABL SOLUSYONU 100 ML SETLI;OSEL;8699788699074;6,28
887;888;BIOFLEKS %20 MANNITOL ENJEKTABL SOLUSYONU 100 ML SETSIZ;OSEL;8699788693072;9,98
888;889;BIOFLEKS %20 MANNITOL ENJEKTABL SOLUSYONU 500 ML SETSIZ;OSEL;8699788698268;7,24
889;890;BIOFLEKS %3 HIPERTONIK SODYUM KLORUR SOL 150 ML(PVC TORBA) SETSIZ;OSEL;8699788691757;210,11
890;891;BIOFLEKS %5 DEKSTROZ %0,2 SODYUM KLORUR SOLUSYONU (PVC TORBA) 250 ML SETLI;OSEL;8699788692549;9,07
891;892;BIOFLEKS %5 DEKSTROZ %0,45 SODYUM KLORUR ENJEKTABL SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694055;40,11
892;893;BIOFLEKS %5 DEKSTROZ %0.2 SODYUM KLORUR 500 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788698046;6,97
893;894;BIOFLEKS %5 DEKSTROZ %0.2 SODYUM KLORUR SOLUSYONU (PVC TORBA) 500 ML SETLI;OSEL;8699788694048;37,53
894;895;BIOFLEKS %5 DEKSTROZ %0.45 NACL 250 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788692075;8,88
895;896;BIOFLEKS %5 DEKSTROZ 100 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788693010;5,85
896;897;BIOFLEKS %5 DEKSTROZ 1000 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788697506;11,19
897;898;BIOFLEKS %5 DEKSTROZ 150 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788691719;2,64
898;899;BIOFLEKS %5 DEKSTROZ 250 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788692013;8,88
899;900;BIOFLEKS %5 DEKSTROZ 500 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788698015;9,88
900;901;BIOFLEKS %5 DEKSTROZ IZOTONIK SODYUM KLORUR SOL (PVC TORBA) 1000 ML SETLI;OSEL;8699788696110;2,56
901;902;BIOFLEKS %5 DEKSTROZ IZOTONIK SODYUM KLORUR SOL (PVC TORBA) 1000 ML SETSIZ;OSEL;8699788697650;2,49
902;903;BIOFLEKS %5 DEKSTROZ IZOTONIK SODYUM KLORUR SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694147;4,99
903;904;BIOFLEKS %5 DEKSTROZ IZOTONIK SODYUM KLORUR SOL (PVC TORBA) 500 ML SETSIZ;OSEL;8699788698251;9,66
904;905;BIOFLEKS %5 DEKSTROZ RINGER LAKTAT 500 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788698077;11,71
905;906;BIOFLEKS %5 DEKSTROZ RINGER LAKTAT ENJEKTABL SOL (PVC TORBA) 1000 ML SETLI;OSEL;8699788696080;3,65
906;907;BIOFLEKS %5 DEKSTROZ RINGER LAKTAT ENJEKTABL SOL (PVC TORBA) 1000 ML SETSIZ;OSEL;8699788697575;14,17
907;908;BIOFLEKS %5 DEKSTROZ RINGER LAKTAT ENJEKTABL SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694079;2,25
908;909;BIOFLEKS %5 DEKSTROZ SUDAKI SOL (PVC TORBA) 100 ML SETLI;OSEL;8699788699012;14,46
909;910;BIOFLEKS %5 DEKSTROZ SUDAKI SOL (PVC TORBA) 1000 ML SETLI;OSEL;8699788696011;95,14
910;911;BIOFLEKS %5 DEKSTROZ SUDAKI SOL (PVC TORBA) 150 ML SETLI;OSEL;8699788691511;11,89
911;912;BIOFLEKS %5 DEKSTROZ SUDAKI SOL (PVC TORBA) 250 ML SETLI;OSEL;8699788692518;6,2
912;913;BIOFLEKS %5 DEKSTROZ SUDAKI SOL (PVC TORBA) 50 ML SETLI;OSEL;8699788690514;55,27
913;914;BIOFLEKS %5 DEKSTROZ SUDAKI SOL (PVC TORBA) 50 ML SETSIZ;OSEL;8699788690606;7,65
914;915;BIOFLEKS %5 DEKSTROZ SUDAKI SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694017;4,33
915;916;BIOFLEKS 20MEQ/L KCL%5DEK 100 ML SOLUSYON SETSIZ;OSEL;8699788693065;4,18
916;917;BIOFLEKS 30MEQ/L KCL%5DEK 100 ML SOLUSYON SETSIZ;OSEL;8699788693096;11,9
917;918;BIOFLEKS DEKSTRAN 40 %5 DEKSTROZ SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694178;37,49
918;919;BIOFLEKS DEKSTRAN 40 %5 DEKSTROZ SOL (PVC TORBA) 500 ML SETSIZ;OSEL;8699788698220;10,72
919;920;BIOFLEKS DEKSTRAN-40 IZOTONIK SODYUM KLORUR SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694093;12,32
920;921;BIOFLEKS IZOLEKS DENGELI ELEKTROLIT SOL (PVC TORBA) 1000 ML SETLI;OSEL;8699788696103;6,84
921;922;BIOFLEKS IZOLEKS DENGELI ELEKTROLIT SOL (PVC TORBA) 1000 ML SETSIZ;OSEL;8699788697599;8,14
922;923;BIOFLEKS IZOLEKS DENGELI ELEKTROLIT SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694130;79,42
923;924;BIOFLEKS IZOLEKS DENGELI ELEKTROLIT SOL (PVC TORBA) 500 ML SETSIZ;OSEL;8699788698138;7,79
924;925;BIOFLEKS IZOLEKS-M %5 DEKS 250 ML SOLUSYON SETSIZ;OSEL;8699788692051;4,63
925;926;BIOFLEKS IZOLEKS-M %5 DEKSTROZ BIOSEL SOL (PVC TORBA) 1000 ML SETLI;OSEL;8699788696066;5,59
926;927;BIOFLEKS IZOLEKS-M %5 DEKSTROZ BIOSEL SOL 250 ML SETLI;OSEL;8699788692563;3,78
927;928;BIOFLEKS IZOLEKS-M %5 DEKSTROZ BIOSEL SOL 500 ML SETLI;OSEL;8699788694086;14,92
928;929;BIOFLEKS IZOLEKS-M %5DEKS 1000 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788697551;6,79
929;930;BIOFLEKS IZOLEKS-M %5DEKS 500 ML SOLUSYON SETSIZ;OSEL;8699788698084;23,84
930;931;BIOFLEKS IZOLEKS-P %5 DEKSTROZ SOL 250 ML SETLI;OSEL;8699788692532;8,83
931;932;BIOFLEKS IZOLEKS-P %5 DEKSTROZ SOL 500 ML SETLI;OSEL;8699788694031;11,85
932;933;BIOFLEKS IZOLEKS-S Ph 7.4 SOL (PVC TORBA) 500 ML SETLI;OSEL;8699788694109;12,29
933;934;BIOFLEKS IZOLEKS-S PH7.4 500 ML SOLUSYON (PVC TORBA) SETSIZ;OSEL;8699788698114;7,52
934;935;BIOFLEKS IZOLEX-P 250 ML SOLUSYON SETSIZ;OSEL;8699788692037;8,66
935;936;BIOFLEKS IZOLEX-P 500 ML SOLUSYON SETSIZ;OSEL;8699788698039;14,62
936;937;BIOFLEKS IZOMIX 1/3 250 ML SOLUSYON SETSIZ;OSEL;8699788692068;13,27
937;938;BIOFLEKS IZOMIX 1/3 ENJEKTABL SOL 500 ML SETLI;OSEL;8699788694185;8,43
938;939;BIOFLEKS IZOMIX 1/3 ENJEKTABL SOL 500 ML SETSIZ;OSEL;8699788698183;3,69
939;940;BIOFLEKS RINGER 1000 ML SOLUSYON SETSIZ;OSEL;8699788697520;35,81
940;941;BIOFLEKS RINGER 2000 ML SOLUSYON SETSIZ;OSEL;8699788691405;146,38
941;942;BIOFLEKS RINGER ENJEKTABL SOL 1000 ML SETLI;OSEL;8699788696035;2,08
942;943;BIOFLEKS RINGER LAKTAT 1000 ML SOLUSYON SETSIZ;OSEL;8699788697544;13,71
943;944;BIOFLEKS RINGER LAKTAT 2000 ML SOLUSYON SETSIZ;OSEL;8699788691412;7,6
944;945;BIOFLEKS RINGER LAKTAT 500 ML SOLUSYON SETSIZ;OSEL;8699788698060;46,19
945;946;BIOFLEKS RINGER LAKTAT ENJEKTABL SOL 1000 ML SETLI;OSEL;8699788696059;6,92
946;947;BIOFLEKS RINGER LAKTAT ENJEKTABL SOL 2000 ML SETLI;OSEL;8699788697025;12,41
947;948;BIOFLEKS RINGER LAKTAT ENJEKTABL SOL 500 ML SETLI;OSEL;8699788694062;62,55
948;949;BIOFLEKS TEOSEL-200 ENJEKTABL SOLUSYONU 100 ML SETLI;OSEL;8699788699043;7,3
949;950;BIOFLEKS TEOSEL-200 ENJEKTABL SOLUSYONU 100 ML SETSIZ;OSEL;8699788693041;12,69
950;951;BIOGAIA 1X108 CFU/5 DAMLA, SUSPANSIYON (5 ML) ;ECZACIBASI ILAC PAZARLAMA;8699586592492;14,5
951;952;BIOKADIN VAG 0,2 GR 14 SUPOZITUAR;BIOKAN;8699779900219;2,75
952;953;BIOMENT BID 200/28 ORAL 70 ML SUSPANSIYON;TEVA ILAC;8699638284375;75,77
953;954;BIOMENT BID FORTE 400/57 70 ML ORAL SUSPANSIYON;TEVA ILAC;8699638284382;7
954;955;BIOSFAR 100/6 MCG AEROSOL INHALASYON COZELTISI ;PROMEDICA;8699942520077;9,04
955;956;BIOXININ FORTE %5 DERI SPREYI 60 ML;BIOTA;8697432094978;12,75
956;957;BI-PROFENID 100 MG UZATILMI¶ SALIMLI CENTIKLI 20 TABLET;SANOFI SAGLIK URUNLERI;8699809018631;14,09
957;958;BI-PROFENID 150 MG 10 TABLET;SANOFI AVENTIS;8699809018341;9,9
958;959;BITAZOL 500 MG 3 ML 1 AMPUL;I.E ULAGAY;8699508750757;41,6
959;960;BITERAL 250 MG 20 FILM KAPLI TABLET;DEVA;8699525094667;4,46
960;961;BITERAL 500 MG 10 FILM TABLET;DEVA;8699525094681;7,23
961;962;BITERAL 500 MG 3 VAJINAL TABLET;DEVA;8699525105790;13,66
962;963;BITERAL 500 MG/ 3 ML INF. COZ. ICEREN 1 AMPUL;DEVA;8699525754653;130,77
963;964;BITIRON 100 TABLET;ABDI IBRAHIM;8699514016908;14,06
964;965;BIVOXA %5 OFTALMIK COZELTI 5 ML;WORLD MEDICINE;8680199616965;4,2
965;966;BLEMISIN 15 MG LIYOFILIZE TOZ ICEREN FLAKON;KOCAK FARMA;8699828790280;7,85
966;967;BLEOCIN-S 15 MG 1 FLAKON;ONKO;8699650791257;9,96
967;968;BLEPHAMIDE LIQUIFILM 5 ML DAMLA;ALLERGAN;8699490571019;7,3
968;969;BLINCYTO 38,5 MCG LIYOFILIZE TOZ ICEREN 1 FLAKON (10 ML);AMGEN;8699862270021;9,69
969;970;BLOXER 5 MG 28 TABLET;DEVA;8699525010100;11
970;971;BLUMET 100 MG/10 ML  IV ENJEKSIYON ICIN COZELTI ICEREN 1 AMPUL;DEFARMA;8680184750056;12,89
971;972;BLUMET 50 MG/5 ML IV ENJEKSIYON ICIN COZELTI ICEREN 1 AMPUL;DEFARMA;8680184750063;5,45
972;973;BONDREX 4 MG/5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON;HTA ILAC;8681639760019;12,24
973;974;BONDRONAT 50 MG FILM KAPLI TABLET (28 FILM TABLET);ALI RAIF;8699543091815;9,49
974;975;BONDRONAT 6MG/6ML IV INFUZYONLUK KONSANTRE COZELTI (1 ADET);ALI RAIF;8699543760032;2,64
975;976;BONDRONAT ROCHE 50 MG 28 FILM TABLET;ROCHE;8699505091143;11,76
976;977;BONDRONAT ROCHE 50 MG 84 FILM TABLET;ROCHE;8699505091150;14,16
977;978;BONDRONAT ROCHE 6MG/6ML 1 FLAKON;ROCHE;8699505761695;45,61
978;979;BONEDRO 4 MG/5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON;VEM ILAC;8699844760809;3,09
979;980;BONEFOS 800 MG 60 TABLET;ER-KIM;8699538012962;14,32
980;981;BONEPLUS 150 MG 3 EFERVESAN TABLET;NEUTEC ILAC SAN.;8680881024160;3,48
981;982;BONEPLUS D3 150 MG/2800 IU 3 EFERVESAN TABLET;NEUTEC ILAC SAN.;8680881024184;14,35
982;983;BONVIVA 150 MG FILM KAPLI TABLET 3 ADET;ALI RAIF;8699543091808;9,04
983;984;BONVIVA 3MG/3ML ENJEKSIYONLUK COZELTI (1 ADET);ALI RAIF;8699543950013;13,69
984;985;BONVIVA ROCHE 150 MG 3 TABLET;ROCHE;8699505092478;101,68
985;986;BONVIVA ROCHE 3 MG/3 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR SIRINGA;ROCHE;8699505950570;13,55
986;987;BONYL 4 TABLET;ABDI IBRAHIM;8699514011125;10,49
987;988;BONYL PLUS 4 TABLET;ABDI IBRAHIM;8699514010845;2,91
988;989;BONZOLEN 4 MG / 5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN FLAKON;FARMAKO;8697943690133;2,25
989;990;BOOSTRIX 0,5 ML IM ENJEKSIYON ICIN SUSPANSIYON ICEREN KULLANIMA HAZIR ENJEKTOR;GLAXO SMITHKLINE;8699522967568;3,04
990;991;BORCADE 3,5 MG IV/SC ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ (1 FLAKON) ;KOCAK FARMA;8699828790419;2,05
991;992;BOREA 160 MG 30 TABLET;ONKO;8699650012031;8,28
992;993;BOTOX LIYOFILIZE TOZ ICEREN 100 IU 1 FLAKON;ALLERGAN;8699490579015;8,25
993;994;BRECUR 100 MCG INHALASYON ICIN OLCULU DOZLU AEROSOL 200 DOZ;NEUTEC INHALER;8680741520269;57,82
994;995;BRELAX 1,5 MG+66,5 MG/5 ML SURUP (100 ML);BILIM ILAC;8699569570295;8,77
995;996;BREQUAL 50/100 MCG INHALASYON ICIN TOZ ICEREN 60 KAPSUL;ABDI IBRAHIM;8699514550143;2,83
996;997;BREQUAL 50/250 MCG INHALASYON ICIN TOZ ICEREN 60 KAPSUL;ABDI IBRAHIM;8699514550174;4,45
997;998;BREQUAL 50/500 MCG INHALASYON ICIN TOZ ICEREN 60 KAPSUL;ABDI IBRAHIM;8699514550204;6,32
998;999;BREVIBLOC PREMIKS  10 MG/ML INFUZYONLUK COZELTI;EIP ECZACIBASI ILAC;8699586522772;7,02
999;1000;BRICANYL 2,5 MG 50 TABLET;ASTRA ZENECA;8699786010406;8,34
1000;1001;BRICANYL EXPEKTORAN 100 ML SURUP;ASTRA ZENECA;8699786570207;11,76
1001;1002;BRIDION 200 MG/2 ML IV ENJEKSIYONLUK COZELTI ICEREN 10 FLAKON;MERCK SHARP & DOHME;8699636771020;10,39
1002;1003;BRILINTA 60 MG 56 FILM KAPLI TABLET;ASTRA ZENECA;8699786092785;14,19
1003;1004;BRILINTA 90 MG 56 FILM KAPLI TABLET;ASTRA ZENECA;8699786090286;6,89
1004;1005;BRIMOGUT %0,15 GOZ DAMLASI, COZELTI (5 ML);BILIM;8699569610199;2,42
1005;1006;BRIMOGUT %0,15 GOZ DAMLASI, COZELTI (5 ML);BILIM ILAC;8699569610304;6,07
1006;1007;BRIMOLIX %0,15 GOZ DAMLASI- COZELTI;VEM ILAC;8699844611811;40,77
1007;1008;BRINTELLIX 10 MG 28 FILM KAPLI TABLET;LUNDBECK;8699795090949;5,45
1008;1009;BRINTELLIX 20 MG 28 FILM KAPLI TABLET;LUNDBECK;8699795090963;9,22
1009;1010;BRINTELLIX 5 MG 14 FILM KAPLI TABLET;LUNDBECK;8699795091069;9,57
1010;1011;BRINTELLIX 5 MG 28 FILM KAPLI TABLET;LUNDBECK;8699795090925;71,27
1011;1012;BRINZOPT 10 MG/ML Gƒ?½Z DAMLASI SUSPANSIYONU;ROMPHARM;8681176314027;6,05
1012;1013;BRONCHOREST 10/5 MG 30 KAPSUL;SANTA FARMA;8699566155600;10,14
1013;1014;BRONKOLIN 200 MG DEGISTIRILMIS SALIMLI TABLET;ADEKA;8699587033802;12,83
1014;1015;BRONKOLIN 300 RETARD 50 TABLET;ADEKA;8699587031341;50,69
1015;1016;BRONTIO 18 MCG 30 INHALASYON ICIN TOZ ICEREN 30KAPSUL;DEVA HOLDING;8699525550033;11,63
1016;1017;BRUFEN 400 MG 20 FILM TABLET;ABBOTT;8699548094408;10,15
1017;1018;BRUFEN 600 MG 20 FILM TABLET;ABBOTT;8699548093159;6,53
1018;1019;BRUFEN RETARD 800 MG YAVAS SALIMLI 14 FILM TABLET;ABBOTT;8699548033162;7,53
1019;1020;BRUMETON 5 ML GOZ DAMLASI;BIOGEN ;8699821610042;13,63
1020;1021;BRUNAC % 5 5 ML STERIL GOZ DAMLASI;BIOGEN;8699821610011;14,98
1021;1022;BRUS 100 MG/5 ML PEDIATRIK SUSPANSIYON 100 ML;RDC ILAC;8698747570027;3,63
1022;1023;BT ORAL SOLUSYON 45 ML;YENISEHIR;8699730650238;8,92
1023;1024;BUDECORT STERI-NEB 0,25 MG/ML NEBULIZASYON ICIN INHALASYON SUSPANSIYONU ICEREN TEK DOZLUK 20 AMPUL;TEVA ILAC;8699638523979;6,34
1024;1025;BUDECORT STERI-NEB 0,5 MG/ML NEBULIZASYON ICIN INHALASYON SUSPANSIYONU ICEREN TEK DOZLUK 20 AMPUL;TEVA ILAC;8699638523986;6,72
1025;1026;BUDENOFALK 3 MG 100 KAPSUL;ALI RAIF;8699543160023;9,89
1026;1027;BUDENOFALK 3 MG 50 KAPSUL;ALI RAIF;8699543160016;12,09
1027;1028;BUDIAIR 200 MCG JET INHALASYON COZELTISI;CHIESI;8699822520111;5,16
1028;1029;BUPIVON % 0,5 ENJEKSIYONLUK COZELTI (2 AMPUL);ONFARMA;8680202600387;229,9
1029;1030;BUPIVON SPINAL HEAVY %0,5 ENJEKSIYONLUK COZELTI ICEREN 4 ML 5 AMPUL;ONFARMA;8680202600370;5,05
1030;1031;BURAZIN %0,025 PEDIATRIK DOZ AYARLI BURUN SPREYI;KURTSAN;8699512540047;2,06
1031;1032;BURAZIN %0,05 10 ML SPREY;KURTSAN;8699512540016;14,91
1032;1033;BURNIL %0,1 15 ML DAMLA;KURTSAN;8699512600017;6,84
1033;1034;BURNIL PED. %0,05 15 ML DAMLA;KURTSAN;8699512600024;10,87
1034;1035;BUSCOPAN 10 MG 20 DRAJE;BOEHRINGER INGELHEIM;8699693120014;14,13
1035;1036;BUSCOPAN 20 MG 6 AMPUL;BOEHRINGER INGELHEIM;8699693750013;58,57
1036;1037;BUSCOPAN PLUS 20 FILM TABLET;SANOFI SAGLIK URUNLERI;8699809098770;13,1
1037;1038;BUSILVEX IV INF. ICIN KON. COZELTI;ABDI IBRAHIM OTSUKA;8680683770029;10,44
1038;1039;BUSLERA 60 MG/10 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON;BIEM;8699702775068;8,48
1039;1040;BUSPON 5 MG 50 KAPSUL;DEVA;8699525150103;6,05
1040;1041;BUTAFLY %1 KREM 15 G;ABDI IBRAHIM;8699514350033;4,94
1041;1042;BUTAFLY %1 KREM 30 G;ABDI IBRAHIM;8699514350040;10,1
1042;1043;BUTAMCOD 7,5 MG / 5 ML SURUP 100 ML;KOCAK FARMA;8699828570226;9,56
1043;1044;BUTAMCOD FORT 15 MG/5 ML SURUP 100 ML;KOCAK FARMA;8699828570295;12,58
1044;1045;BUTAMCOD FORT PLUS 22,5 MG/ 5 ML SURUP 100 ML;KOCAK FARMA;8699828570332;8,22
1045;1046;BUTEFIN %1 KREM 15 G;BERKO;8699591350292;11,17
1046;1047;BUTEFIN %1 KREM 30 G;BERKO ILAC;8699591350414;10,85
1047;1048;BUTIROL 7,5 MG/5 ML 100 ML SURUP;DROGSAN;8699580570083;2,74
1048;1049;BUTIROL FORT 22,5 MG/ 5 ML SURUP 100 ML;DROGSAN;8699580570120;2,96
1049;1050;BUTOPAN 10 MG 20 DRAJE;METIN ECZA;8681023120016;48,93
1050;1051;BUTOPAN 20 MG/ ML ENJEKTABL COZ. ICEREN 6 AMPUL;METIN ECZA;8681023750053;8,4
1051;1052;BUVASIN %0,5 ENJ.COZ. ICEREN FLAKON 1x20 ML FLAKON KUTU;VEM ILAC;8699844771232;61,03
1052;1053;BUVASIN %0,5 SPINAL HEAVY ENJ.COZ. ICEREN AMPUL;VEM ILAC;8699844751227;11,76
1053;1054;BUVICAINE %0,5 ENJEKSIYONLUK COZELTI ICEREN FLAKON;POLIFARMA;8699606774730;9,77
1054;1055;BYETTA 10 ÇİG/40 ÇİL SC KULLANIMA HAZIR DOLU ENJ. KALEMI ICINDE COZELTI;ASTRA ZENECA;8699786952003;4,19
1055;1056;BYETTA 5 ÇİG/20 ÇİL SC KULLANIMA HAZIR DOLU ENJ. KALEMI ICINDE COZELTI;ASTRA ZENECA;8699786951006;6,41
1056;1057;CABASER 1 MG 20 TABLET;PFIZER;8699759018453;8,92
1057;1058;CABASER 2 MG 20 TABLET;PFIZER;8699759018460;14,41
1058;1059;CABATAX 60 MG/1,5 ML INFUZYONLUK KONSANTRE COZELTI VE COZUCU 1 FLAKON;KOCAK FARMA;8699828760238;11,6
1059;1060;CABRAL 400 MG 24 FILM TABLET;RECORDATI;8699559090024;4,1
1060;1061;CABRAL 800 MG 3 AMPUL;RECORDATI;8699559750010;4,24
1061;1062;CADUET 10MG/10MG 30 FILM TABLET;PFIZER;8699532095633;7,92
1062;1063;CADUET 10MG/20MG 30 FILM TABLET;PFIZER;8699532095640;164,74
1063;1064;CADUET 5MG/10MG 30 FILM TABLET;PFIZER;8699532095671;11,6
1064;1065;CADUET 5MG/20MG 30 FILM TABLET;PFIZER;8699532095688;7,46
1065;1066;CAELYX 2 MG/ML KONSANTRE INFUZYON COZELTISI (1 FLAKON);JOHNSON&JOHNSON;8699593760013;14,3
1066;1067;CAFERGOT 1 MG 20 DRAJE;ASSOS;8699708011467;9,62
1067;1068;CAJEX 1 MCG/ML IV ENJ. COZ. ICEREN 25 AMPUL;GEN ILAC;8699783750138;8,58
1068;1069;CAJEX 2 MCG/ML IV ENJ. COZ. ICEREN 25 AMPUL;GEN ILAC;8699783750145;5,38
1069;1070;CALBICOR 12,5 MG 30 TABLET;BERKSAM;8699566013245;8,67
1070;1071;CALBICOR 25 MG 30 TABLET;BERKSAM;8699566013269;64,67
1071;1072;CALBICOR 6,25 MG 30 TABLET;BERKSAM;8699566013221;3,94
1072;1073;CALCIUM FOLINATE KOCAK 100 MG/10 ML IV/IM ENJEKTABL COZELTI ICEREN FLAKON;KOCAK FARMA;8699828770299;2,02
1073;1074;CALCIUM FOLINATE KOCAK 200 MG/20 ML IV/IM ENJEKTABL COZELTI ICEREN FLAKON;KOCAK FARMA;8699828770305;4,29
